Date,ABB,Assa Abloy,AstraZeneca,Carlsberg,Coloplast,Danske Bank,Elisa,Ericsson,Fortum,Genmab,Hennes & Mauritz,Hexagon,Investor,Nokia,Nordea,Novo Nordisk,Sampo,SCA,SEB,SKF,Stora Enso,Svenska Handelsbanken,Swedbank,Swedish Match,Tele2,UPM-Kymmene,Volvo
2001-12-18,10.050000190734863,50.0,22.344999313354492,45.0,53.0,117.52185821533203,14.199999809265137,209.44677734375,3.569087028503418,147.0,103.25,1.5432100296020508,27.75,25.100000381469727,40.488948822021484,32.599998474121094,8.193954467773438,19.377485275268555,48.60935974121094,49.25,13.949999809265137,49.33333206176758,104.22224426269531,5.5,89.0145263671875,19.0,35.29999923706055
2001-12-19,9.489999771118164,48.83333206176758,22.079999923706055,45.5,52.5,120.29796600341797,13.949999809265137,200.4188995361328,3.4720189571380615,148.5,103.5,1.5185199975967407,27.5,24.600000381469727,41.65690231323242,32.5,8.29150104522705,19.309492111206055,48.094974517822266,50.375,13.819999694824219,49.5,102.98149871826172,5.650000095367432,89.13497924804688,18.645000457763672,34.79999923706055
2001-12-20,9.399999618530273,48.166664123535156,22.024999618530273,46.29999923706055,54.0,122.1487045288086,13.800000190734863,193.19659423828125,3.464553117752075,149.0,101.5,1.5432100296020508,26.25,23.440000534057617,42.04621887207031,33.0,8.193954467773438,19.309492111206055,45.780242919921875,49.625,13.789999961853027,49.83333206176758,102.56791687011719,5.699999809265137,87.0872802734375,18.510000228881836,34.599998474121094
2001-12-21,9.800000190734863,48.666664123535156,22.524999618530273,45.70000076293945,54.20000076293945,121.68601989746094,14.0,198.61331176757812,3.509352922439575,164.0,106.0,1.5802459716796875,27.25,24.0,42.824851989746094,32.79999923706055,8.193954467773438,19.411479949951172,47.06620788574219,50.0,13.850000381469727,50.166664123535156,105.46298217773438,5.550000190734863,85.88275146484375,18.725000381469727,34.5
2001-12-24,9.699999809265137,48.666664123535156,22.549999237060547,45.70000076293945,54.20000076293945,121.68601989746094,14.0,198.61331176757812,3.509352922439575,164.0,106.0,1.5802459716796875,27.25,23.690000534057617,42.824851989746094,32.79999923706055,8.193954467773438,19.411479949951172,47.06620788574219,50.0,13.850000381469727,50.166664123535156,105.46298217773438,5.550000190734863,85.88275146484375,18.725000381469727,34.5
2001-12-25,9.699999809265137,48.666664123535156,22.549999237060547,45.70000076293945,54.20000076293945,121.68601989746094,14.0,198.61331176757812,3.509352922439575,164.0,106.0,1.5802459716796875,27.25,23.690000534057617,42.824851989746094,32.79999923706055,8.193954467773438,19.411479949951172,47.06620788574219,50.0,13.850000381469727,50.166664123535156,105.46298217773438,5.550000190734863,85.88275146484375,18.725000381469727,34.5
2001-12-26,9.819999694824219,48.666664123535156,22.5,45.70000076293945,54.20000076293945,121.68601989746094,14.0,198.61331176757812,3.509352922439575,164.0,106.0,1.5802459716796875,27.25,24.540000915527344,42.824851989746094,32.79999923706055,8.193954467773438,19.411479949951172,47.06620788574219,50.0,13.850000381469727,50.166664123535156,105.46298217773438,5.550000190734863,85.88275146484375,18.725000381469727,34.5
2001-12-27,9.6899995803833,49.166664123535156,22.299999237060547,46.20000076293945,54.0,124.92481231689453,13.899999618530273,202.22447204589844,3.509352922439575,170.0,108.0,1.5987659692764282,27.75,24.809999465942383,43.603485107421875,33.75,8.29150104522705,19.717439651489258,47.83778381347656,52.25,14.40999984741211,50.83333206176758,107.11730194091797,5.5,89.61679077148438,18.81999969482422,34.70000076293945
2001-12-28,9.430000305175781,50.33333206176758,22.969999313354492,46.0,55.0,123.99944305419922,13.609999656677246,205.8356170654297,3.546686887741089,172.0,108.5,1.6296299695968628,28.625,25.25,43.214168548583984,34.150001525878906,8.389047622680664,19.51346778869629,49.12374496459961,51.5,14.380000114440918,51.33333206176758,107.5308837890625,5.550000190734863,91.06221771240234,18.625,35.20000076293945
2001-12-31,9.40999984741211,50.33333206176758,23.299999237060547,46.0,55.0,123.99944305419922,13.609999656677246,205.8356170654297,3.546686887741089,172.0,108.5,1.6296299695968628,28.625,24.530000686645508,43.214168548583984,34.150001525878906,8.389047622680664,19.51346778869629,49.12374496459961,51.5,14.380000114440918,51.33333206176758,107.5308837890625,5.550000190734863,91.06221771240234,18.625,35.20000076293945
